ID,ISO,Name,NEWISO,NEWNAME,ISOCOLONY,COLONYNAME,SIDE1,SIDE2
3097945,USA,United States,USA,United States,,,,
3097946,USA,United States,USA,United States,,,,
3097947,USA,United States,USA,United States,,,,
3097948,USA,United States,USA,United States,,,,
3097949,USA,United States,USA,United States,,,,
3097950,USA,United States,USA,United States,,,,
3097951,USA,United States,USA,United States,,,,
3097952,USA,United States,USA,United States,,,,
3097953,USA,United States,USA,United States,,,,
3097954,USA,United States,USA,United States,,,,
3097955,USA,United States,USA,United States,,,,
3097956,USA,United States,USA,United States,,,,
3097957,USA,United States,USA,United States,,,,
3097958,USA,United States,USA,United States,,,,
3097959,USA,United States,USA,United States,,,,
3097960,USA,United States,USA,United States,,,,
3097961,USA,United States,USA,United States,,,,
3097962,USA,United States,USA,United States,,,,
3097963,USA,United States,USA,United States,,,,
3097964,USA,United States,USA,United States,,,,
3097965,USA,United States,USA,United States,,,,
3097966,CAN,Canada,CAN,Canada,,,,
3097967,USA,United States,USA,United States,,,,
3097968,USA,United States,USA,United States,,,,
3097969,USA,United States,USA,United States,,,,
3097970,USA,United States,USA,United States,,,,
3097971,USA,United States,USA,United States,,,,
3097972,USA,United States,USA,United States,,,,
3097973,USA,United States,USA,United States,,,,
3097974,USA,United States,USA,United States,,,,
3097975,USA,United States,USA,United States,,,,
3097976,USA,United States,USA,United States,,,,
3097977,USA,United States,USA,United States,,,,
3097978,USA,United States,USA,United States,,,,
3097979,USA,United States,USA,United States,,,,
3097980,USA,United States,USA,United States,,,,
3097981,USA,United States,USA,United States,,,,
3097982,USA,United States,USA,United States,,,,
3097983,USA,United States,USA,United States,,,,
3097984,USA,United States,USA,United States,,,,
3097985,USA,United States,USA,United States,,,,
3097986,USA,United States,USA,United States,,,,
3097987,USA,United States,USA,United States,,,,
3097988,USA,United States,USA,United States,,,,
3097989,USA,United States,USA,United States,,,,
3097990,USA,United States,USA,United States,,,,
3097991,USA,United States,USA,United States,,,,
3097992,USA,United States,USA,United States,,,,
3097993,USA,United States,USA,United States,,,,
3097994,USA,United States,USA,United States,,,,
3097995,USA,United States,USA,United States,,,,
3097996,USA,United States,USA,United States,,,,
3097997,USA,United States,USA,United States,,,,
3097998,USA,United States,USA,United States,,,,
3097999,USA,United States,USA,United States,,,,
3098000,USA,United States,USA,United States,,,,
3098001,USA,United States,USA,United States,,,,
3098002,USA,United States,USA,United States,,,,
3098003,USA,United States,USA,United States,,,,
3098004,USA,United States,USA,United States,,,,
3098005,USA,United States,USA,United States,,,,
3098006,USA,United States,USA,United States,,,,
3098007,USA,United States,USA,United States,,,,
3098008,USA,United States,USA,United States,,,,
3098009,USA,United States,USA,United States,,,,
3098010,USA,United States,USA,United States,,,,
3098011,USA,United States,USA,United States,,,,
3098012,USA,United States,USA,United States,,,,
3098013,USA,United States,USA,United States,,,,
3098014,USA,United States,USA,United States,,,,
3098015,USA,United States,USA,United States,,,,
3098016,USA,United States,USA,United States,,,,
3098017,USA,United States,USA,United States,,,,
3098018,USA,United States,USA,United States,,,,
3098019,USA,United States,USA,United States,,,,
3098020,USA,United States,USA,United States,,,,
3098021,USA,United States,USA,United States,,,,
3098022,USA,United States,USA,United States,,,,
3098023,USA,United States,USA,United States,,,,
3098024,USA,United States,USA,United States,,,,
3098025,USA,United States,USA,United States,,,,
3098026,USA,United States,USA,United States,,,,
3098027,USA,United States,USA,United States,,,,
3098028,USA,United States,USA,United States,,,,
3098029,USA,United States,USA,United States,,,,
3098030,USA,United States,USA,United States,,,,
3098031,USA,United States,USA,United States,,,,
3098032,USA,United States,USA,United States,,,,
3098033,USA,United States,USA,United States,,,,
3098034,USA,United States,USA,United States,,,,
3098035,USA,United States,USA,United States,,,,
3098036,USA,United States,USA,United States,,,,
3098037,USA,United States,USA,United States,,,,
3098038,USA,United States,USA,United States,,,,
3098039,USA,United States,USA,United States,,,,
3098040,USA,United States,USA,United States,,,,
3098041,USA,United States,USA,United States,,,,
3098042,USA,United States,USA,United States,,,,
3098043,USA,United States,USA,United States,,,,
3098044,USA,United States,USA,United States,,,,
3098045,USA,United States,USA,United States,,,,
3098046,USA,United States,USA,United States,,,,
3098047,USA,United States,USA,United States,,,,
3098048,USA,United States,USA,United States,,,,
3098049,USA,United States,USA,United States,,,,
3098050,USA,United States,USA,United States,,,,
3098051,USA,United States,USA,United States,,,,
3098052,USA,United States,USA,United States,,,,
3098053,USA,United States,USA,United States,,,,
3098054,USA,United States,USA,United States,,,,
3098055,USA,United States,USA,United States,,,,
3098056,USA,United States,USA,United States,,,,
3098057,USA,United States,USA,United States,,,,
3098058,USA,United States,USA,United States,,,,
3098059,USA,United States,USA,United States,,,,
3098060,USA,United States,USA,United States,,,,
3098061,USA,United States,USA,United States,,,,
3098062,USA,United States,USA,United States,,,,
3098063,USA,United States,USA,United States,,,,
3098064,USA,United States,USA,United States,,,,
3098065,USA,United States,USA,United States,,,,
3098066,USA,United States,USA,United States,,,,
3098067,USA,United States,USA,United States,,,,
3098068,USA,United States,USA,United States,,,,
3098069,USA,United States,USA,United States,,,,
3098070,USA,United States,USA,United States,,,,
3098071,USA,United States,USA,United States,,,,
3098072,USA,United States,USA,United States,,,,
3098073,USA,United States,USA,United States,,,,
3098074,USA,United States,USA,United States,,,,
3098075,CAN,Canada,CAN,Canada,,,,
3098076,CAN,Canada,CAN,Canada,,,,
3098077,USA,United States,USA,United States,,,,
3098078,USA,United States,USA,United States,,,,
3098079,USA,United States,USA,United States,,,,
3098080,USA,United States,USA,United States,,,,
3098081,USA,United States,USA,United States,,,,
3098082,USA,United States,USA,United States,,,,
3098083,USA,United States,USA,United States,,,,
3098084,CAN,Canada,CAN,Canada,,,,
3098085,CAN,Canada,CAN,Canada,,,,
3098086,USA,United States,USA,United States,,,,
3098087,USA,United States,USA,United States,,,,
3098088,USA,United States,USA,United States,,,,
3098089,USA,United States,USA,United States,,,,
3098090,USA,United States,USA,United States,,,,
3098091,USA,United States,USA,United States,,,,
3098092,USA,United States,USA,United States,,,,
3098093,USA,United States,USA,United States,,,,
3098094,USA,United States,USA,United States,,,,
3098095,USA,United States,USA,United States,,,,
3098096,USA,United States,USA,United States,,,,
3098097,USA,United States,USA,United States,,,,
3098098,USA,United States,USA,United States,,,,
3098099,USA,United States,USA,United States,,,,
3098100,USA,United States,USA,United States,,,,
3098101,USA,United States,USA,United States,,,,
3098102,USA,United States,USA,United States,,,,
3098103,USA,United States,USA,United States,,,,
3098104,USA,United States,USA,United States,,,,
3098105,USA,United States,USA,United States,,,,
3098106,USA,United States,USA,United States,,,,
3098107,USA,United States,USA,United States,,,,
3098108,USA,United States,USA,United States,,,,
3098109,USA,United States,USA,United States,,,,
3098110,USA,United States,USA,United States,,,,
3098111,USA,United States,USA,United States,,,,
3098112,USA,United States,USA,United States,,,,
3098113,USA,United States,USA,United States,,,,
3098114,USA,United States,USA,United States,,,,
3098115,USA,United States,USA,United States,,,,
3098116,USA,United States,USA,United States,,,,
3098117,USA,United States,USA,United States,,,,
3098118,USA,United States,USA,United States,,,,
3098119,USA,United States,USA,United States,,,,
3098120,USA,United States,USA,United States,,,,
3098121,USA,United States,USA,United States,,,,
3098122,MEX,Mexico,MEX,Mexico,,,,
3098123,USA,United States,USA,United States,,,,
3098124,MEX,Mexico,MEX,Mexico,,,,
3098125,MEX,Mexico,MEX,Mexico,,,,
3098126,USA,United States,USA,United States,,,,
3098127,USA,United States,USA,United States,,,,
3098128,USA,United States,USA,United States,,,,
3098129,USA,United States,USA,United States,,,,
3098130,MEX,Mexico,MEX,Mexico,,,,
3098131,MEX,Mexico,MEX,Mexico,,,,
3098132,USA,United States,USA,United States,,,,
3098133,USA,United States,USA,United States,,,,
3098134,USA,United States,USA,United States,,,,
3098135,USA,United States,USA,United States,,,,
3098136,USA,United States,USA,United States,,,,
3098137,USA,United States,USA,United States,,,,
3098138,USA,United States,USA,United States,,,,
3098139,USA,United States,USA,United States,,,,
3098140,USA,United States,USA,United States,,,,
3098141,USA,United States,USA,United States,,,,
3098142,USA,United States,USA,United States,,,,
3098143,USA,United States,USA,United States,,,,
3098144,USA,United States,USA,United States,,,,
3098145,USA,United States,USA,United States,,,,
3098146,USA,United States,USA,United States,,,,
3098147,USA,United States,USA,United States,,,,
3098148,USA,United States,USA,United States,,,,
3098149,USA,United States,USA,United States,,,,
3098150,USA,United States,USA,United States,,,,
3098151,USA,United States,USA,United States,,,,
3098152,USA,United States,USA,United States,,,,
3098153,USA,United States,USA,United States,,,,
3098154,USA,United States,USA,United States,,,,
3098155,USA,United States,USA,United States,,,,
3098156,USA,United States,USA,United States,,,,
3098157,USA,United States,USA,United States,,,,
3098158,USA,United States,USA,United States,,,,
3098159,USA,United States,USA,United States,,,,
3098160,USA,United States,USA,United States,,,,
3098161,USA,United States,USA,United States,,,,
3098162,USA,United States,USA,United States,,,,
3098163,USA,United States,USA,United States,,,,
3098164,USA,United States,USA,United States,,,,
3098165,USA,United States,USA,United States,,,,
3098166,USA,United States,USA,United States,,,,
3098167,USA,United States,USA,United States,,,,
3098168,USA,United States,USA,United States,,,,
3098169,USA,United States,USA,United States,,,,
3098170,USA,United States,USA,United States,,,,
3098171,USA,United States,USA,United States,,,,
3098172,USA,United States,USA,United States,,,,
3098173,USA,United States,USA,United States,,,,
3098174,USA,United States,USA,United States,,,,
3098175,USA,United States,USA,United States,,,,
3098176,USA,United States,USA,United States,,,,
3098177,USA,United States,USA,United States,,,,
3098178,USA,United States,USA,United States,,,,
3098179,USA,United States,USA,United States,,,,
3098180,USA,United States,USA,United States,,,,
3098181,USA,United States,USA,United States,,,,
3098182,USA,United States,USA,United States,,,,
3098183,USA,United States,USA,United States,,,,
3098184,USA,United States,USA,United States,,,,
3098185,USA,United States,USA,United States,,,,
3098186,USA,United States,USA,United States,,,,
3098187,USA,United States,USA,United States,,,,
3098188,USA,United States,USA,United States,,,,
3098189,USA,United States,USA,United States,,,,
3098190,USA,United States,USA,United States,,,,
3098191,USA,United States,USA,United States,,,,
3098192,USA,United States,USA,United States,,,,
3098193,USA,United States,USA,United States,,,,
3098194,USA,United States,USA,United States,,,,
3098195,USA,United States,USA,United States,,,,
3098196,USA,United States,USA,United States,,,,
3098197,USA,United States,USA,United States,,,,
3098198,USA,United States,USA,United States,,,,
3098199,USA,United States,USA,United States,,,,
3098200,USA,United States,USA,United States,,,,
3098201,USA,United States,USA,United States,,,,
3098202,USA,United States,USA,United States,,,,
3098203,USA,United States,USA,United States,,,,
3098204,USA,United States,USA,United States,,,,
3098205,USA,United States,USA,United States,,,,
3098206,USA,United States,USA,United States,,,,
3098207,USA,United States,USA,United States,,,,
3098208,USA,United States,USA,United States,,,,
3098209,USA,United States,USA,United States,,,,
3098210,USA,United States,USA,United States,,,,
3098211,USA,United States,USA,United States,,,,
3098212,USA,United States,USA,United States,,,,
3098213,USA,United States,USA,United States,,,,
3098214,USA,United States,USA,United States,,,,
3098215,USA,United States,USA,United States,,,,
3098216,USA,United States,USA,United States,,,,
3098217,USA,United States,USA,United States,,,,
3098218,USA,United States,USA,United States,,,,
3098219,USA,United States,USA,United States,,,,
3098220,USA,United States,USA,United States,,,,
3098221,USA,United States,USA,United States,,,,
3098222,USA,United States,USA,United States,,,,
3098223,USA,United States,USA,United States,,,,
3098224,USA,United States,USA,United States,,,,
3098225,USA,United States,USA,United States,,,,
3098226,USA,United States,USA,United States,,,,
3098227,USA,United States,USA,United States,,,,
3098228,USA,United States,USA,United States,,,,
3098229,USA,United States,USA,United States,,,,
3098230,USA,United States,USA,United States,,,,
3098231,USA,United States,USA,United States,,,,
3098232,USA,United States,USA,United States,,,,
3098233,USA,United States,USA,United States,,,,
3098234,USA,United States,USA,United States,,,,
3098235,USA,United States,USA,United States,,,,
3098236,USA,United States,USA,United States,,,,
3098237,USA,United States,USA,United States,,,,
3098238,USA,United States,USA,United States,,,,
3098239,USA,United States,USA,United States,,,,
3098240,USA,United States,USA,United States,,,,
3098241,USA,United States,USA,United States,,,,
3098242,USA,United States,USA,United States,,,,
3098243,USA,United States,USA,United States,,,,
3098244,USA,United States,USA,United States,,,,
3098245,USA,United States,USA,United States,,,,
3098246,USA,United States,USA,United States,,,,
3098247,USA,United States,USA,United States,,,,
3098248,USA,United States,USA,United States,,,,
3098249,USA,United States,USA,United States,,,,
3098250,USA,United States,USA,United States,,,,
3098251,USA,United States,USA,United States,,,,
3098252,USA,United States,USA,United States,,,,
3098253,USA,United States,USA,United States,,,,
3098254,USA,United States,USA,United States,,,,
3098255,USA,United States,USA,United States,,,,
3098256,USA,United States,USA,United States,,,,
3098257,USA,United States,USA,United States,,,,
3098258,USA,United States,USA,United States,,,,
3098259,USA,United States,USA,United States,,,,
3098260,USA,United States,USA,United States,,,,
3098261,USA,United States,USA,United States,,,,
3098262,USA,United States,USA,United States,,,,
3098263,USA,United States,USA,United States,,,,
3098264,USA,United States,USA,United States,,,,
3098265,USA,United States,USA,United States,,,,
3098266,USA,United States,USA,United States,,,,
3098267,USA,United States,USA,United States,,,,
3098268,USA,United States,USA,United States,,,,
3098269,CAN,Canada,CAN,Canada,,,,
3098270,CAN,Canada,CAN,Canada,,,,
3098271,CAN,Canada,CAN,Canada,,,,
3098272,CAN,Canada,CAN,Canada,,,,
3098273,CAN,Canada,CAN,Canada,,,,
3098274,USA,United States,USA,United States,,,,
3098275,CAN,Canada,CAN,Canada,,,,
3098276,CAN,Canada,CAN,Canada,,,,
3098277,CAN,Canada,CAN,Canada,,,,
3098278,CAN,Canada,CAN,Canada,,,,
3098279,CAN,Canada,CAN,Canada,,,,
3098280,USA,United States,USA,United States,,,,
3098281,USA,United States,USA,United States,,,,
3098282,USA,United States,USA,United States,,,,
3098283,USA,United States,USA,United States,,,,
3098284,USA,United States,USA,United States,,,,
3098285,USA,United States,USA,United States,,,,
3098286,USA,United States,USA,United States,,,,
3098287,USA,United States,USA,United States,,,,
3098288,USA,United States,USA,United States,,,,
3098289,USA,United States,USA,United States,,,,
3098290,USA,United States,USA,United States,,,,
3098291,USA,United States,USA,United States,,,,
3098292,USA,United States,USA,United States,,,,
3098293,CAN,Canada,CAN,Canada,,,,
3098294,CAN,Canada,CAN,Canada,,,,
3098295,CAN,Canada,CAN,Canada,,,,
3098296,USA,United States,USA,United States,,,,
3098297,USA,United States,USA,United States,,,,
3098298,USA,United States,USA,United States,,,,
3098299,USA,United States,USA,United States,,,,
3098300,CAN,Canada,CAN,Canada,,,,
3098301,USA,United States,USA,United States,,,,
3098302,USA,United States,USA,United States,,,,
3098303,CAN,Canada,CAN,Canada,,,,
3098304,CAN,Canada,CAN,Canada,,,,
3098305,CAN,Canada,CAN,Canada,,,,
3098306,CAN,Canada,CAN,Canada,,,,
3098307,CAN,Canada,CAN,Canada,,,,
3098308,CAN,Canada,CAN,Canada,,,,
3098309,CAN,Canada,CAN,Canada,,,,
3098310,CAN,Canada,CAN,Canada,,,,
3098311,CAN,Canada,CAN,Canada,,,,
3098312,CAN,Canada,CAN,Canada,,,,
3098313,CAN,Canada,CAN,Canada,,,,
3098314,CAN,Canada,CAN,Canada,,,,
3098315,CAN,Canada,CAN,Canada,,,,
3098316,CAN,Canada,CAN,Canada,,,,
3098317,CAN,Canada,CAN,Canada,,,,
3098318,CAN,Canada,CAN,Canada,,,,
3098319,CAN,Canada,CAN,Canada,,,,
3098320,CAN,Canada,CAN,Canada,,,,
3098321,UZB,Uzbekistan,RUS,Russia,,,,
3098322,UZB,Uzbekistan,RUS,Russia,,,,
3098323,UZB,Uzbekistan,RUS,Russia,,,,
3098324,UZB,Uzbekistan,RUS,Russia,,,,
3098325,UZB,Uzbekistan,RUS,Russia,,,,
3098326,UZB,Uzbekistan,RUS,Russia,,,,
3098327,UZB,Uzbekistan,RUS,Russia,,,,
3098328,UZB,Uzbekistan,RUS,Russia,,,,
3098329,UZB,Uzbekistan,RUS,Russia,,,,
3098330,UZB,Uzbekistan,RUS,Russia,,,,
3098331,UZB,Uzbekistan,RUS,Russia,,,,
3098332,UZB,Uzbekistan,RUS,Russia,,,,
3098333,UZB,Uzbekistan,RUS,Russia,,,,
3098334,UZB,Uzbekistan,RUS,Russia,,,,
3098335,UZB,Uzbekistan,RUS,Russia,,,,
3098336,UZB,Uzbekistan,RUS,Russia,,,,
3098337,UZB,Uzbekistan,RUS,Russia,,,,
3098338,UZB,Uzbekistan,RUS,Russia,,,,
3098339,UZB,Uzbekistan,RUS,Russia,,,,
3098340,UZB,Uzbekistan,RUS,Russia,,,,
3098341,UZB,Uzbekistan,RUS,Russia,,,,
3098342,UZB,Uzbekistan,RUS,Russia,,,,
3098343,UZB,Uzbekistan,RUS,Russia,,,,
3098344,UZB,Uzbekistan,RUS,Russia,,,,
3098345,UZB,Uzbekistan,RUS,Russia,,,,
3098346,UZB,Uzbekistan,RUS,Russia,,,,
3098347,UZB,Uzbekistan,RUS,Russia,,,,
3098348,UZB,Uzbekistan,RUS,Russia,,,,
3098349,KAZ,Kazakhstan,RUS,Russia,,,,
3098350,UZB,Uzbekistan,RUS,Russia,,,,
3098351,UZB,Uzbekistan,RUS,Russia,,,,
3098352,UZB,Uzbekistan,RUS,Russia,,,,
3098353,UZB,Uzbekistan,RUS,Russia,,,,
3098354,UZB,Uzbekistan,RUS,Russia,,,,
3098355,UZB,Uzbekistan,RUS,Russia,,,,
3098356,UZB,Uzbekistan,RUS,Russia,,,,
3098357,UZB,Uzbekistan,RUS,Russia,,,,
3098358,UZB,Uzbekistan,RUS,Russia,,,,
3098359,UZB,Uzbekistan,RUS,Russia,,,,
3098360,UZB,Uzbekistan,RUS,Russia,,,,
3098361,UZB,Uzbekistan,RUS,Russia,,,,
3098362,UZB,Uzbekistan,RUS,Russia,,,,
3098363,UZB,Uzbekistan,RUS,Russia,,,,
3098364,UZB,Uzbekistan,RUS,Russia,,,,
3098365,UZB,Uzbekistan,RUS,Russia,,,,
3098366,UZB,Uzbekistan,RUS,Russia,,,,
3098367,UZB,Uzbekistan,RUS,Russia,,,,
3098368,UZB,Uzbekistan,RUS,Russia,,,,
3098369,UZB,Uzbekistan,RUS,Russia,,,,
3098370,UZB,Uzbekistan,RUS,Russia,,,,
3098371,UZB,Uzbekistan,RUS,Russia,,,,
3098372,UZB,Uzbekistan,RUS,Russia,,,,
3098373,TKM,Turkmenistan,RUS,Russia,,,,
3098374,UZB,Uzbekistan,RUS,Russia,,,,
3098375,UZB,Uzbekistan,RUS,Russia,,,,
3098376,UZB,Uzbekistan,RUS,Russia,,,,
3098377,UZB,Uzbekistan,RUS,Russia,,,,
3098378,UZB,Uzbekistan,RUS,Russia,,,,
3098379,UZB,Uzbekistan,RUS,Russia,,,,
3098380,UZB,Uzbekistan,RUS,Russia,,,,
3098381,UZB,Uzbekistan,RUS,Russia,,,,
3098382,UZB,Uzbekistan,RUS,Russia,,,,
3098383,UZB,Uzbekistan,RUS,Russia,,,,
3098384,UZB,Uzbekistan,RUS,Russia,,,,
3098385,UZB,Uzbekistan,RUS,Russia,,,,
3098386,UZB,Uzbekistan,RUS,Russia,,,,
3098387,UZB,Uzbekistan,RUS,Russia,,,,
3098388,UZB,Uzbekistan,RUS,Russia,,,,
3098389,UZB,Uzbekistan,RUS,Russia,,,,
3098390,UZB,Uzbekistan,RUS,Russia,,,,
3098391,UZB,Uzbekistan,RUS,Russia,,,,
3098392,TJK,Tajikistan,RUS,Russia,,,,
3098393,TJK,Tajikistan,RUS,Russia,,,,
3098394,TJK,Tajikistan,RUS,Russia,,,,
3098395,UZB,Uzbekistan,RUS,Russia,,,,
3098396,TJK,Tajikistan,RUS,Russia,,,,
3098397,TJK,Tajikistan,RUS,Russia,,,,
3098398,TJK,Tajikistan,RUS,Russia,,,,
3098399,TJK,Tajikistan,RUS,Russia,,,,
3098400,TJK,Tajikistan,RUS,Russia,,,,
3098401,TJK,Tajikistan,RUS,Russia,,,,
3098402,TJK,Tajikistan,RUS,Russia,,,,
3098403,UZB,Uzbekistan,RUS,Russia,,,,
3098404,UZB,Uzbekistan,RUS,Russia,,,,
3098405,UZB,Uzbekistan,RUS,Russia,,,,
3098406,UZB,Uzbekistan,RUS,Russia,,,,
3098407,UZB,Uzbekistan,RUS,Russia,,,,
3098408,UZB,Uzbekistan,RUS,Russia,,,,
3098409,COL,Colombia,COL,Colombia,,,,
3098410,COL,Colombia,COL,Colombia,,,,
3098411,COL,Colombia,COL,Colombia,,,,
3098412,VEN,Venezuela,VEN,Venezuela,,,,
3098413,VEN,Venezuela,VEN,Venezuela,,,,
3098414,VEN,Venezuela,VEN,Venezuela,,,,
3098415,VEN,Venezuela,VEN,Venezuela,,,,
3098416,COL,Colombia,COL,Colombia,,,,
3098417,COL,Colombia,COL,Colombia,,,,
3098418,COL,Colombia,COL,Colombia,,,,
3098419,COL,Colombia,COL,Colombia,,,,
3098420,VEN,Venezuela,VEN,Venezuela,,,,
3098421,VEN,Venezuela,VEN,Venezuela,,,,
3098422,VEN,Venezuela,VEN,Venezuela,,,,
3098423,VEN,Venezuela,VEN,Venezuela,,,,
3098424,VEN,Venezuela,VEN,Venezuela,,,,
3098425,COL,Colombia,COL,Colombia,,,,
3098426,COL,Colombia,COL,Colombia,,,,
3098427,VEN,Venezuela,VEN,Venezuela,,,,
3098428,COL,Colombia,COL,Colombia,,,,
3098429,COL,Colombia,COL,Colombia,,,,
3098430,VEN,Venezuela,VEN,Venezuela,,,,
3098431,VEN,Venezuela,VEN,Venezuela,,,,
3098432,VEN,Venezuela,VEN,Venezuela,,,,
3098433,COL,Colombia,COL,Colombia,,,,
3098434,VEN,Venezuela,VEN,Venezuela,,,,
3098435,COL,Colombia,COL,Colombia,,,,
3098436,VEN,Venezuela,VEN,Venezuela,,,,
3098437,COL,Colombia,COL,Colombia,,,,
3098438,COL,Colombia,COL,Colombia,,,,
3098439,COL,Colombia,COL,Colombia,,,,
3098440,COL,Colombia,COL,Colombia,,,,
3098441,COL,Colombia,COL,Colombia,,,,
3098442,COL,Colombia,COL,Colombia,,,,
3098443,COL,Colombia,COL,Colombia,,,,
3098444,COL,Colombia,COL,Colombia,,,,
3098445,COL,Colombia,COL,Colombia,,,,
3098446,COL,Colombia,COL,Colombia,,,,
3098447,COL,Colombia,COL,Colombia,,,,
3098448,COL,Colombia,COL,Colombia,,,,
3098449,VEN,Venezuela,VEN,Venezuela,,,,
3098450,VEN,Venezuela,VEN,Venezuela,,,,
3098451,COL,Colombia,COL,Colombia,,,,
3098452,COL,Colombia,COL,Colombia,,,,
3098453,VEN,Venezuela,VEN,Venezuela,,,,
3098454,VEN,Venezuela,VEN,Venezuela,,,,
3098455,VEN,Venezuela,VEN,Venezuela,,,,
3098456,COL,Colombia,COL,Colombia,,,,
3098457,COL,Colombia,COL,Colombia,,,,
3098458,VEN,Venezuela,VEN,Venezuela,,,,
3098459,COL,Colombia,COL,Colombia,,,,
3098460,VEN,Venezuela,VEN,Venezuela,,,,
3098461,COL,Colombia,COL,Colombia,,,,
3098462,COL,Colombia,COL,Colombia,,,,
3098463,VEN,Venezuela,VEN,Venezuela,,,,
3098464,VEN,Venezuela,VEN,Venezuela,,,,
3098465,VEN,Venezuela,VEN,Venezuela,,,,
3098466,VEN,Venezuela,VEN,Venezuela,,,,
3098467,VEN,Venezuela,VEN,Venezuela,,,,
3098468,COL,Colombia,COL,Colombia,,,,
3098469,VEN,Venezuela,VEN,Venezuela,,,,
3098470,VEN,Venezuela,VEN,Venezuela,,,,
3098471,VEN,Venezuela,VEN,Venezuela,,,,
3098472,VEN,Venezuela,VEN,Venezuela,,,,
3098473,VEN,Venezuela,VEN,Venezuela,,,,
3098474,VEN,Venezuela,VEN,Venezuela,,,,
3098475,VEN,Venezuela,VEN,Venezuela,,,,
3098476,VEN,Venezuela,VEN,Venezuela,,,,
3098477,VEN,Venezuela,VEN,Venezuela,,,,
3098478,VEN,Venezuela,VEN,Venezuela,,,,
3098479,VEN,Venezuela,VEN,Venezuela,,,,
3098480,VEN,Venezuela,VEN,Venezuela,,,,
3098481,VEN,Venezuela,VEN,Venezuela,,,,
3098482,VEN,Venezuela,VEN,Venezuela,,,,
3098483,VEN,Venezuela,VEN,Venezuela,,,,
3098484,VEN,Venezuela,VEN,Venezuela,,,,
3098485,VEN,Venezuela,VEN,Venezuela,,,,
3098486,VEN,Venezuela,VEN,Venezuela,,,,
3098487,VEN,Venezuela,VEN,Venezuela,,,,
3098488,COL,Colombia,COL,Colombia,,,,
3098489,VEN,Venezuela,VEN,Venezuela,,,,
3098490,COL,Colombia,COL,Colombia,,,,
3098491,VEN,Venezuela,VEN,Venezuela,,,,
3098492,COL,Colombia,COL,Colombia,,,,
3098493,VEN,Venezuela,VEN,Venezuela,,,,
3098494,VEN,Venezuela,VEN,Venezuela,,,,
3098495,VEN,Venezuela,VEN,Venezuela,,,,
3098496,VEN,Venezuela,VEN,Venezuela,,,,
3098497,VEN,Venezuela,VEN,Venezuela,,,,
3098498,COL,Colombia,COL,Colombia,,,,
3098499,COL,Colombia,COL,Colombia,,,,
3098500,VEN,Venezuela,VEN,Venezuela,,,,
3098501,COL,Colombia,COL,Colombia,,,,
3098502,VEN,Venezuela,VEN,Venezuela,,,,
3098503,VEN,Venezuela,VEN,Venezuela,,,,
3098504,VEN,Venezuela,VEN,Venezuela,,,,
3098505,VEN,Venezuela,VEN,Venezuela,,,,
3098506,VEN,Venezuela,VEN,Venezuela,,,,
3098507,VEN,Venezuela,VEN,Venezuela,,,,
3098508,COL,Colombia,COL,Colombia,,,,
3098509,VEN,Venezuela,VEN,Venezuela,,,,
3098510,VEN,Venezuela,VEN,Venezuela,,,,
3098511,VEN,Venezuela,VEN,Venezuela,,,,
3098512,KHM,Cambodia,INC-FRA,Indochina (Fra),FRA,France,INC,FRA
3098513,KHM,Cambodia,INC-FRA,Indochina (Fra),FRA,France,INC,FRA
3098514,KHM,Cambodia,INC-FRA,Indochina (Fra),FRA,France,INC,FRA
3098515,KHM,Cambodia,INC-FRA,Indochina (Fra),FRA,France,INC,FRA
3098516,VNM,Vietnam,INC-FRA,Indochina (Fra),FRA,France,INC,FRA
3098517,VNM,Vietnam,INC-FRA,Indochina (Fra),FRA,France,INC,FRA
3098518,VNM,Vietnam,INC-FRA,Indochina (Fra),FRA,France,INC,FRA
3098519,KHM,Cambodia,INC-FRA,Indochina (Fra),FRA,France,INC,FRA
3098520,KHM,Cambodia,INC-FRA,Indochina (Fra),FRA,France,INC,FRA
3098521,AGO,Angola,AGO-PRT,Angola (Por),PRT,Portugal,AGO,PRT
3098522,ZMB,Zambia,RHO-UK,Rhodesia (UK),UK,United Kingdom,RHO,UK
3098523,ZMB,Zambia,RHO-UK,Rhodesia (UK),UK,United Kingdom,RHO,UK
3098524,NAM,Namibia,SWA-GER,South West Africa (Ger),GER,Germany,SWA,GER
3098525,ZMB,Zambia,RHO-UK,Rhodesia (UK),UK,United Kingdom,RHO,UK
3098526,ZWE,Zimbabwe,RHO-UK,Rhodesia (UK),UK,United Kingdom,RHO,UK
3098527,ZWE,Zimbabwe,RHO-UK,Rhodesia (UK),UK,United Kingdom,RHO,UK
3098528,NAM,Namibia,SWA-GER,South West Africa (Ger),GER,Germany,SWA,GER
3098529,ZMB,Zambia,RHO-UK,Rhodesia (UK),UK,United Kingdom,RHO,UK
3098530,ZMB,Zambia,RHO-UK,Rhodesia (UK),UK,United Kingdom,RHO,UK
3098531,ZMB,Zambia,RHO-UK,Rhodesia (UK),UK,United Kingdom,RHO,UK
3098532,ZMB,Zambia,RHO-UK,Rhodesia (UK),UK,United Kingdom,RHO,UK
3098533,ZMB,Zambia,RHO-UK,Rhodesia (UK),UK,United Kingdom,RHO,UK
3098534,ZMB,Zambia,RHO-UK,Rhodesia (UK),UK,United Kingdom,RHO,UK
