ID,ISO,NAME_0,HASC_1,ISONEW,Colony
3079902,URY,Uruguay,UY.CO,URY,URY
3079903,URY,Uruguay,UY.DU,URY,URY
3079904,URY,Uruguay,UY.FS,URY,URY
3079905,URY,Uruguay,UY.FD,URY,URY
3079906,URY,Uruguay,UY.LA,URY,URY
3079907,URY,Uruguay,UY.MA,URY,URY
3079908,URY,Uruguay,UY.MO,URY,URY
3079909,URY,Uruguay,UY.PA,URY,URY
3079910,URY,Uruguay,UY.RN,URY,URY
3079911,URY,Uruguay,UY.RV,URY,URY
3079912,URY,Uruguay,UY.RO,URY,URY
3079913,URY,Uruguay,UY.SA,URY,URY
3079914,URY,Uruguay,UY.SJ,URY,URY
3079915,URY,Uruguay,UY.SO,URY,URY
3079916,URY,Uruguay,UY.TA,URY,URY
3079917,URY,Uruguay,UY.TT,URY,URY
3079918,USA,United States,US.AL,USA,USA
3079920,USA,United States,US.AZ,USA,USA
3079922,USA,United States,US.CA,USA,USA
3079923,USA,United States,US.CO,USA,USA
3079924,USA,United States,US.CT,USA,USA
3079925,USA,United States,US.DE,USA,USA
3079926,USA,United States,US.DC,USA,USA
3079927,USA,United States,US.FL,USA,USA
3079928,USA,United States,US.GA,USA,USA
3079929,USA,United States,US.HI,USA,USA
3079930,USA,United States,US.ID,USA,USA
3079937,USA,United States,US.ME,USA,USA
3079938,USA,United States,US.MD,USA,USA
3079939,USA,United States,US.MA,USA,USA
3079940,USA,United States,US.MI,USA,USA
3079946,USA,United States,US.NV,USA,USA
3079947,USA,United States,US.NH,USA,USA
3079948,USA,United States,US.NJ,USA,USA
3079949,USA,United States,US.NM,USA,USA
3079951,USA,United States,US.NC,USA,USA
3079957,USA,United States,US.RI,USA,USA
3079958,USA,United States,US.SC,USA,USA
3079962,USA,United States,US.UT,USA,USA
3079963,USA,United States,US.VT,USA,USA
3079964,USA,United States,US.VA,USA,USA
3079968,USA,United States,US.WY,USA,USA
3079969,UZB,Uzbekistan,UZ.AN,UZB,UZB
3079971,UZB,Uzbekistan,UZ.FA,UZB,UZB
3079972,UZB,Uzbekistan,UZ.JI,UZB,UZB
3079974,UZB,Uzbekistan,UZ.QA,UZB,UZB
3079977,UZB,Uzbekistan,UZ.NW,UZB,UZB
3079978,UZB,Uzbekistan,UZ.SA,UZB,UZB
3079982,UZB,Uzbekistan,UZ.TK,UZB,UZB
3079983,VCT,Saint Vincent and the Grenadines,VC.CH,VCT,VCT
3079984,VCT,Saint Vincent and the Grenadines,VC.GT,VCT,VCT
3079985,VCT,Saint Vincent and the Grenadines,VC.AN,VCT,VCT
3079986,VCT,Saint Vincent and the Grenadines,VC.DA,VCT,VCT
3079987,VCT,Saint Vincent and the Grenadines,VC.GE,VCT,VCT
3079988,VCT,Saint Vincent and the Grenadines,VC.PA,VCT,VCT
3079992,VEN,Venezuela,VE.AR,VEN,VEN
3079993,VEN,Venezuela,VE.BA,VEN,VEN
3079995,VEN,Venezuela,VE.CA,VEN,VEN
3079996,VEN,Venezuela,VE.CO,VEN,VEN
3079998,VEN,Venezuela,VE.DP,VEN,VEN
3079999,VEN,Venezuela,VE.DF,VEN,VEN
3080000,VEN,Venezuela,VE.FA,VEN,VEN
3080002,VEN,Venezuela,VE.LA,VEN,VEN
3080003,VEN,Venezuela,VE.ME,VEN,VEN
3080004,VEN,Venezuela,VE.MI,VEN,VEN
3080006,VEN,Venezuela,VE.NE,VEN,VEN
3080007,VEN,Venezuela,VE.PO,VEN,VEN
3080008,VEN,Venezuela,VE.SU,VEN,VEN
3080009,VEN,Venezuela,VE.TA,VEN,VEN
3080010,VEN,Venezuela,VE.TR,VEN,VEN
3080011,VEN,Venezuela,VE.YA,VEN,VEN
3080012,VEN,Venezuela,VE.ZU,VEN,VEN
3080013,VIR,"Virgin Islands, U.S.",VI.SC,VIR,VIR
3080014,VIR,"Virgin Islands, U.S.",VI.SJ,VIR,VIR
3080015,VIR,"Virgin Islands, U.S.",VI.ST,VIR,VIR
3080016,VNM,Vietnam,,VNM,VNM
3080017,VNM,Vietnam,,VNM,VNM
3080019,VNM,Vietnam,,VNM,VNM
3080020,VNM,Vietnam,,VNM,VNM
3080021,VNM,Vietnam,,VNM,VNM
3080022,VNM,Vietnam,,VNM,VNM
3080023,VNM,Vietnam,,VNM,VNM
3080024,VUT,Vanuatu,VU.ML,VUT,VUT
3080025,VUT,Vanuatu,VU.PM,VUT,VUT
3080026,VUT,Vanuatu,VU.SN,VUT,VUT
3080027,VUT,Vanuatu,VU.SE,VUT,VUT
3080028,VUT,Vanuatu,VU.TF,VUT,VUT
3080029,VUT,Vanuatu,VU.TR,VUT,VUT
3080030,WLF,Wallis and Futuna,WF.AL,WLF,WLF
3080031,WLF,Wallis and Futuna,WF.SI,WLF,WLF
3080032,WLF,Wallis and Futuna,WF.UV,WLF,WLF
3080033,WSM,Samoa,WS.AA,WSM,WSM
3080034,WSM,Samoa,WS.AL,WSM,WSM
3080035,WSM,Samoa,WS.AT,WSM,WSM
3080036,WSM,Samoa,WS.FA,WSM,WSM
3080037,WSM,Samoa,WS.GE,WSM,WSM
3080038,WSM,Samoa,WS.GI,WSM,WSM
3080039,WSM,Samoa,WS.PA,WSM,WSM
3080040,WSM,Samoa,WS.SA,WSM,WSM
3080041,WSM,Samoa,WS.TU,WSM,WSM
3080042,WSM,Samoa,WS.VF,WSM,WSM
3080043,WSM,Samoa,WS.VS,WSM,WSM
3080044,YEM,Yemen,YE.HU,YEM,YEM
3080045,YEM,Yemen,YE.MW,YEM,YEM
3080046,YEM,Yemen,,YEM,YEM
3080047,YEM,Yemen,YE.AM,YEM,YEM
3080048,YEM,Yemen,YE.HJ,YEM,YEM
3080049,YEM,Yemen,,YEM,YEM
3080050,ZAF,South Africa,ZA.EC,ZAF,ZAF
3080051,ZAF,South Africa,ZA.GT,ZAF,ZAF
3080052,ZAF,South Africa,ZA.NL,ZAF,ZAF
3080053,ZAF,South Africa,ZA.NP,ZAF,ZAF
3080054,ZAF,South Africa,ZA.MP,ZAF,ZAF
3080055,ZAF,South Africa,ZA.NW,ZAF,ZAF
3080056,ZAF,South Africa,ZA.NC,ZAF,ZAF
3080057,ZAF,South Africa,ZA.FS,ZAF,ZAF
3080058,ZAF,South Africa,,ZAF,ZAF
3080059,ZAF,South Africa,ZA.WC,ZAF,ZAF
3080060,ZMB,Zambia,ZM.LP,ZMB,ZMB
3080061,ZMB,Zambia,ZM.LS,ZMB,ZMB
3080062,ZMB,Zambia,ZM.NO,ZMB,ZMB
3080066,ZMB,Zambia,ZM.CE,ZMB,ZMB
3080067,ZMB,Zambia,ZM.CO,ZMB,ZMB
3080068,ZMB,Zambia,ZM.EA,ZMB,ZMB
3080069,ZWE,Zimbabwe,ZW.BU,ZWE,ZWE
3080070,ZWE,Zimbabwe,ZW.HA,ZWE,ZWE
3080071,ZWE,Zimbabwe,ZW.MA,ZWE,ZWE
3080073,ZWE,Zimbabwe,ZW.ME,ZWE,ZWE
3080075,ZWE,Zimbabwe,ZW.MV,ZWE,ZWE
3080077,ZWE,Zimbabwe,ZW.MS,ZWE,ZWE
3080078,ZWE,Zimbabwe,ZW.MI,ZWE,ZWE
3080079,DZA,Algeria,DZ.EB,DZA,DZA
3080080,DZA,Algeria,DZ.SB,DZA,DZA
3080081,DZA,Algeria,DZ.TL,DZA,DZA
3080082,MRT,Mauritania,MR.DN,MRT,MRT
3080083,MRT,Mauritania,MR.DN,MRT,MRT
3080084,MRT,Mauritania,MR.DN,MRT,MRT
3080085,MRT,Mauritania,MR.DN,MRT,MRT
3080086,MRT,Mauritania,MR.DN,MRT,MRT
3080087,MRT,Mauritania,MR.DN,MRT,MRT
3080088,MRT,Mauritania,MR.DN,MRT,MRT
3080089,MRT,Mauritania,MR.DN,MRT,MRT
3080090,MRT,Mauritania,MR.DN,MRT,MRT
3080091,MRT,Mauritania,MR.DN,MRT,MRT
3080092,MRT,Mauritania,MR.DN,MRT,MRT
3080093,MRT,Mauritania,MR.DN,MRT,MRT
3080094,MRT,Mauritania,MR.DN,MRT,MRT
3080095,MRT,Mauritania,MR.DN,MRT,MRT
3080096,MRT,Mauritania,MR.DN,MRT,MRT
3080097,MRT,Mauritania,MR.DN,MRT,MRT
3080098,MRT,Mauritania,MR.DN,MRT,MRT
3080099,MRT,Mauritania,MR.DN,MRT,MRT
3080100,MRT,Mauritania,MR.DN,MRT,MRT
3080101,MRT,Mauritania,MR.DN,MRT,MRT
3080102,MRT,Mauritania,MR.DN,MRT,MRT
3080103,MRT,Mauritania,MR.DN,MRT,MRT
3080104,MRT,Mauritania,MR.DN,MRT,MRT
3080105,MRT,Mauritania,MR.DN,MRT,MRT
3080106,MRT,Mauritania,MR.DN,MRT,MRT
3080107,SAU,Saudi Arabia,SA.HA,SAU,SAU
3080108,SAU,Saudi Arabia,SA.HA,SAU,SAU
3080109,SAU,Saudi Arabia,SA.HA,SAU,SAU
3080110,SAU,Saudi Arabia,SA.MD,SAU,SAU
3080111,SAU,Saudi Arabia,SA.QS,SAU,SAU
3080112,SAU,Saudi Arabia,SA.RI,SAU,SAU
3080113,SAU,Saudi Arabia,SA.HA,SAU,SAU
3080114,LBY,Libya,LY.MQ,LBY,LBY
3080115,NER,Niger,NE.AG,NER,NER
3080116,TCD,Chad,TD.BT,TCD,TCD
3080117,POL,Poland,PL.MA,POL,POL
3080118,POL,Poland,PL.SL,POL,POL
3080119,BGR,Bulgaria,BG.KK,BGR,BGR
3080120,BGR,Bulgaria,BG.KZ,BGR,BGR
3080121,BGR,Bulgaria,BG.SZ,BGR,BGR
3080122,BGR,Bulgaria,BG.YA,BGR,BGR
3080123,UKR,Ukraine,UA.KM,UKR,UKR
3080124,UKR,Ukraine,UA.RV,UKR,UKR
3080125,UKR,Ukraine,UA.TP,UKR,UKR
3080126,UKR,Ukraine,UA.VO,UKR,UKR
3080127,ROU,Romania,RO.BT,ROU,ROU
3080128,ROU,Romania,RO.SV,ROU,ROU
3080129,ROU,Romania,RO.SV,ROU,ROU
3080130,UKR,Ukraine,UA.CV,UKR,UKR
3080131,UKR,Ukraine,UA.CV,UKR,UKR
3080132,ROU,Romania,RO.BT,ROU,ROU
3080133,ROU,Romania,RO.IS,ROU,ROU
3080134,ROU,Romania,RO.IS,ROU,ROU
3080135,ROU,Romania,RO.SV,ROU,ROU
3080136,UKR,Ukraine,UA.CV,UKR,UKR
3080137,UKR,Ukraine,UA.CV,UKR,UKR
3080138,UKR,Ukraine,UA.TP,UKR,UKR
3080139,MDA,Moldova,MD.BR,MDA,MDA
3080140,MDA,Moldova,MD.BR,MDA,MDA
3080141,ROU,Romania,RO.BT,ROU,ROU
3080142,UKR,Ukraine,UA.CV,UKR,UKR
3080143,UKR,Ukraine,UA.CV,UKR,UKR
3080144,UKR,Ukraine,UA.KM,UKR,UKR
3080145,UKR,Ukraine,UA.TP,UKR,UKR
3080146,UKR,Ukraine,UA.TP,UKR,UKR
3080147,UKR,Ukraine,UA.TP,UKR,UKR
3080148,BLR,Belarus,BY.HR,BLR,BLR
3080149,BLR,Belarus,BY.HR,BLR,BLR
3080150,BLR,Belarus,BY.MI,BLR,BLR
3080151,BLR,Belarus,BY.VI,BLR,BLR
3080152,LTU,Lithuania,LT.PA,LTU,LTU
3080153,LTU,Lithuania,LT.PA,LTU,LTU
3080154,LTU,Lithuania,LT.UN,LTU,LTU
3080155,LTU,Lithuania,LT.VI,LTU,LTU
3080156,LVA,Latvia,L,LVA,LVA
3080157,LVA,Latvia,L,LVA,LVA
3080158,LVA,Latvia,L,LVA,LVA
3080159,LVA,Latvia,L,LVA,LVA
3080160,LVA,Latvia,R,LVA,LVA
3080161,LVA,Latvia,Z,LVA,LVA
3080162,LVA,Latvia,Z,LVA,LVA
3080163,LVA,Latvia,Z,LVA,LVA
3080164,LVA,Latvia,Z,LVA,LVA
3080165,IRQ,Iraq,IQ.AN,IRQ,IRQ
3080166,IRQ,Iraq,IQ.BA,IRQ,IRQ
3080167,IRQ,Iraq,IQ.MU,IRQ,IRQ
3080168,IRQ,Iraq,IQ.NA,IRQ,IRQ
3080169,KWT,Kuwait,KW.JA,KWT,KWT
3080170,IRQ,Iraq,IQ.BA,IRQ,IRQ
3080171,IRQ,Iraq,IQ.MU,IRQ,IRQ
3080172,IRN,Iran,IR.GI,IRN,IRN
3080173,IRN,Iran,IR.HD,IRN,IRN
3080174,IRN,Iran,IR.MK,IRN,IRN
3080175,IRN,Iran,IR.MK,IRN,IRN
3080176,IRN,Iran,IR.MN,IRN,IRN
3080177,IRN,Iran,IR.QZ,IRN,IRN
3080178,IRN,Iran,IR.TH,IRN,IRN
3080179,IRN,Iran,IR.ZA,IRN,IRN
3080180,SAU,Saudi Arabia,SA.AS,SAU,SAU
3080181,SAU,Saudi Arabia,SA.AS,SAU,SAU
3080182,JOR,Jordan,JO.AM,JOR,JOR
3080183,JOR,Jordan,JO.MN,JOR,JOR
3080184,JOR,Jordan,JO.AM,JOR,JOR
3080185,JOR,Jordan,JO.MN,JOR,JOR
3080186,LBY,Libya,LY.BU,LBY,LBY
3080187,LBY,Libya,LY.BU,LBY,LBY
3080188,LBY,Libya,LY.KF,LBY,LBY
3080189,BLR,Belarus,BY.BR,BLR,BLR
3080190,POL,Poland,PL.LU,POL,POL
3080191,POL,Poland,PL.MZ,POL,POL
3080192,POL,Poland,PL.PD,POL,POL
3080193,POL,Poland,PL.PK,AUH,POL
3080194,POL,Poland,PL.SK,POL,POL
3080195,UKR,Ukraine,UA.VO,UKR,UKR
3080196,UKR,Ukraine,UA.VO,UKR,UKR
3080197,BLR,Belarus,BY.HR,BLR,BLR
3080198,BLR,Belarus,BY.MI,BLR,BLR
3080199,LTU,Lithuania,LT.VI,LTU,LTU
3080200,LTU,Lithuania,LT.VI,LTU,LTU
3080201,AUT,Austria,AT.KA,AUH,AUT
3080202,ITA,Italy,,ITA,ITA
3080203,ITA,Italy,,ITA,ITA
3080204,ITA,Italy,,ITA,ITA
3080205,ITA,Italy,,ITA,ITA
3080206,ITA,Italy,,ITA,ITA
3080207,ITA,Italy,,ITA,ITA
3080208,ITA,Italy,,ITA,ITA
3080209,ITA,Italy,,ITA,ITA
3080210,ITA,Italy,,ITA,ITA
3080211,AUT,Austria,AT.KA,AUH,AUT
3080212,HRV,Croatia,HR.IS,AUH,HRV
3080213,HRV,Croatia,HR.OB,AUH,HRV
3080214,ITA,Italy,,AUH,ITA
3080215,SVN,Slovenia,SI.GO,AUH,SVN
3080216,SVN,Slovenia,SI.SP,AUH,SVN
3080217,SVN,Slovenia,SI.JP,AUH,SVN
3080218,SVN,Slovenia,SI.JP,AUH,SVN
3080219,ROU,Romania,RO.CS,AUH,ROU
3080220,ROU,Romania,RO.TM,AUH,ROU
3080221,UKR,Ukraine,UA.CV,UKR,UKR
3080222,UKR,Ukraine,UA.IF,AUH,UKR
3080223,UKR,Ukraine,UA.TP,AUH,UKR
3080224,ROU,Romania,RO.MM,AUH,ROU
3080225,UKR,Ukraine,UA.IF,AUH,UKR
3080226,UKR,Ukraine,UA.ZK,AUH,UKR
3080227,TUR,Turkey,TR.AV,TUR,TUR
3080228,TUR,Turkey,TR.EM,TUR,TUR
3080229,TUR,Turkey,TR.RI,TUR,TUR
3080230,IRN,Iran,IR.WA,IRN,IRN
3080231,TUR,Turkey,TR.AG,TUR,TUR
3080232,TUR,Turkey,TR.BT,TUR,TUR
3080233,TUR,Turkey,TR.MS,TUR,TUR
3080234,TUR,Turkey,TR.VA,TUR,TUR
3080235,TUR,Turkey,TR.VA,TUR,TUR
3080236,TUR,Turkey,TR.VA,TUR,TUR
3080237,BLR,Belarus,BY.BR,BLR,BLR
3080238,BLR,Belarus,BY.HR,BLR,BLR
3080239,BLR,Belarus,BY.HR,BLR,BLR
3080240,BLR,Belarus,BY.BR,BLR,BLR
3080241,BLR,Belarus,BY.HR,BLR,BLR
3080242,IRQ,Iraq,IQ.AN,IRQ,IRQ
3080243,SYR,Syria,SY.DY,SYR,SYR
3080244,SYR,Syria,SY.HI,SYR,SYR
3080245,SYR,Syria,SY.DY,SYR,SYR
3080246,SYR,Syria,SY.HI,SYR,SYR
3080247,JOR,Jordan,JO.AM,JOR,JOR
3080248,JOR,Jordan,JO.BA,JOR,JOR
3080249,JOR,Jordan,JO.KA,JOR,JOR
3080250,JOR,Jordan,JO.MD,JOR,JOR
3080251,IRQ,Iraq,IQ.AN,IRQ,IRQ
3080252,JOR,Jordan,JO.AM,JOR,JOR
3080253,JOR,Jordan,JO.MA,JOR,JOR
3080254,JOR,Jordan,JO.AZ,JOR,JOR
3080255,SYR,Syria,SY.SU,SYR,SYR
3080256,SYR,Syria,SY.DR,SYR,SYR
3080257,SYR,Syria,SY.DR,SYR,SYR
3080258,SYR,Syria,SY.DR,SYR,SYR
3080259,SYR,Syria,SY.HI,SYR,SYR
3080260,SYR,Syria,SY.RD,SYR,SYR
3080261,JOR,Jordan,JO.AM,JOR,JOR
3080262,JOR,Jordan,JO.MA,JOR,JOR
3080263,JOR,Jordan,JO.AZ,JOR,JOR
3080264,SYR,Syria,SY.SU,SYR,SYR
3080265,SYR,Syria,SY.HI,SYR,SYR
3080266,SYR,Syria,SY.RD,SYR,SYR
3080267,TUR,Turkey,TR.BB,TUR,TUR
3080268,TUR,Turkey,TR.BG,TUR,TUR
3080269,TUR,Turkey,TR.EM,TUR,TUR
3080270,TUR,Turkey,TR.MS,TUR,TUR
3080271,TUR,Turkey,TR.AG,TUR,TUR
3080272,TUR,Turkey,TR.EM,TUR,TUR
3080273,TUR,Turkey,TR.KA,TUR,TUR
3080274,POL,Poland,PL.WP,POL,POL
3080275,POL,Poland,PL.KP,POL,POL
3080276,POL,Poland,PL.LD,POL,POL
3080277,POL,Poland,PL.OP,POL,POL
3080278,POL,Poland,PL.SL,POL,POL
3080279,POL,Poland,PL.WP,POL,POL
3080280,POL,Poland,PL.WP,POL,POL
3080281,POL,Poland,PL.WP,POL,POL
3080282,POL,Poland,PL.WP,POL,POL
3080283,POL,Poland,PL.KP,POL,POL
3080284,POL,Poland,PL.LD,POL,POL
3080285,POL,Poland,PL.LD,POL,POL
3080286,POL,Poland,PL.OP,POL,POL
3080287,POL,Poland,PL.KP,POL,POL
3080288,POL,Poland,PL.MZ,POL,POL
3080289,POL,Poland,PL.WN,POL,POL
3080290,POL,Poland,PL.KP,POL,POL
3080291,POL,Poland,PL.KP,POL,POL
3080292,POL,Poland,PL.MZ,POL,POL
3080293,POL,Poland,PL.WN,POL,POL
3080294,POL,Poland,PL.PM,POL,POL
3080295,POL,Poland,PL.PM,POL,POL
3080296,POL,Poland,PL.PM,POL,POL
3080297,POL,Poland,PL.WN,POL,POL
3080298,ECU,Ecuador,EC.MS,ECU,ECU
3080299,ECU,Ecuador,EC.NA,ECU,ECU
3080300,ECU,Ecuador,EC.PA,ECU,ECU
3080301,ECU,Ecuador,EC.PA,ECU,ECU
3080302,ECU,Ecuador,EC.ZC,ECU,ECU
3080305,ECU,Ecuador,EC.NA,ECU,ECU
3080306,ECU,Ecuador,EC.ZC,ECU,ECU
3080311,PER,Peru,PE.LO,PER,PER
3080312,PER,Peru,PE.LO,PER,PER
3080313,PER,Peru,PE.LO,PER,PER
3080314,PER,Peru,PE.LO,PER,PER
3080319,COL,Colombia,CO.AM,COL,COL
3080323,ESH,Western Sahara,EH.LA,ESH,ESH
3080324,ESH,Western Sahara,EH.OD,ESH,ESH
3080325,ESH,Western Sahara,EH.OD,ESH,ESH
3080326,MRT,Mauritania,MR.DN,MRT,MRT
3080327,CAN,Canada,CA.NF,CAN,CAN
3080328,CAN,Canada,CA.NF,CAN,CAN
3080329,CAN,Canada,CA.QC,CAN,CAN
3080330,CAN,Canada,CA.QC,CAN,CAN
3080331,CAN,Canada,CA.QC,CAN,CAN
3080332,CAN,Canada,CA.QC,CAN,CAN
3080333,CAN,Canada,CA.QC,CAN,CAN
3080334,CAN,Canada,CA.QC,CAN,CAN
3080335,CAN,Canada,CA.QC,CAN,CAN
3080336,CAN,Canada,CA.QC,CAN,CAN
3080337,CAN,Canada,CA.QC,CAN,CAN
3080338,CAN,Canada,CA.QC,CAN,CAN
3080339,CAN,Canada,CA.QC,CAN,CAN
3080340,CAN,Canada,CA.QC,CAN,CAN
3080341,CAN,Canada,CA.QC,CAN,CAN
3080342,CAN,Canada,CA.QC,CAN,CAN
3080343,CAN,Canada,CA.QC,CAN,CAN
3080344,CAN,Canada,CA.QC,CAN,CAN
3080345,CAN,Canada,CA.QC,CAN,CAN
3080346,CAN,Canada,CA.QC,CAN,CAN
3080347,CAN,Canada,CA.QC,CAN,CAN
3080348,CAN,Canada,CA.QC,CAN,CAN
3080349,CAN,Canada,CA.QC,CAN,CAN
3080350,CAN,Canada,CA.QC,CAN,CAN
3080351,CAN,Canada,CA.QC,CAN,CAN
3080352,CAN,Canada,CA.QC,CAN,CAN
3080353,CAN,Canada,CA.QC,CAN,CAN
3080354,CAN,Canada,CA.QC,CAN,CAN
3080355,CAN,Canada,CA.QC,CAN,CAN
3080356,CAN,Canada,CA.QC,CAN,CAN
3080357,CAN,Canada,CA.QC,CAN,CAN
3080358,CAN,Canada,CA.QC,CAN,CAN
3080359,CAN,Canada,CA.QC,CAN,CAN
3080360,CAN,Canada,CA.QC,CAN,CAN
3080361,CAN,Canada,CA.QC,CAN,CAN
3080362,CAN,Canada,CA.QC,CAN,CAN
3080363,CAN,Canada,CA.QC,CAN,CAN
3080364,CAN,Canada,CA.QC,CAN,CAN
3080365,CAN,Canada,CA.QC,CAN,CAN
3080366,CAN,Canada,CA.QC,CAN,CAN
3080367,CAN,Canada,CA.QC,CAN,CAN
3080368,CAN,Canada,CA.QC,CAN,CAN
3080369,CAN,Canada,CA.QC,CAN,CAN
3080370,CAN,Canada,CA.QC,CAN,CAN
3080371,CAN,Canada,CA.QC,CAN,CAN
3080372,CAN,Canada,CA.QC,CAN,CAN
3080373,CAN,Canada,CA.QC,CAN,CAN
3080374,CAN,Canada,CA.QC,CAN,CAN
3080375,CAN,Canada,CA.QC,CAN,CAN
3080376,CAN,Canada,CA.QC,CAN,CAN
3080377,CAN,Canada,CA.QC,CAN,CAN
3080378,CAN,Canada,CA.QC,CAN,CAN
3080379,CAN,Canada,CA.QC,CAN,CAN
3080380,CAN,Canada,CA.QC,CAN,CAN
3080381,CAN,Canada,CA.QC,CAN,CAN
3080382,CAN,Canada,CA.QC,CAN,CAN
3080383,CAN,Canada,CA.QC,CAN,CAN
3080384,CAN,Canada,CA.QC,CAN,CAN
3080385,CAN,Canada,CA.QC,CAN,CAN
3080386,CAN,Canada,CA.QC,CAN,CAN
3080387,CAN,Canada,CA.QC,CAN,CAN
3080388,CAN,Canada,CA.QC,CAN,CAN
3080389,CAN,Canada,CA.QC,CAN,CAN
3080390,CAN,Canada,CA.QC,CAN,CAN
3080391,CAN,Canada,CA.QC,CAN,CAN
3080392,GRL,Greenland,GL.VG,GRL,GRL
3080393,GRL,Greenland,GL.VG,GRL,GRL
3080394,GRL,Greenland,GL.VG,GRL,GRL
3080395,GRL,Greenland,GL.VG,GRL,GRL
3080396,GRL,Greenland,GL.VG,GRL,GRL
3080397,GRL,Greenland,GL.VG,GRL,GRL
3080398,GRL,Greenland,GL.VG,GRL,GRL
3080399,GRL,Greenland,GL.VG,GRL,GRL
3080400,GRL,Greenland,GL.VG,GRL,GRL
3080401,GRL,Greenland,GL.VG,GRL,GRL
3080402,GRL,Greenland,GL.VG,GRL,GRL
3080403,GRL,Greenland,GL.VG,GRL,GRL
3080404,GRL,Greenland,GL.VG,GRL,GRL
3080405,GRL,Greenland,GL.VG,GRL,GRL
3080406,GRL,Greenland,GL.VG,GRL,GRL
3080407,GRL,Greenland,GL.VG,GRL,GRL
3080408,GRL,Greenland,GL.VG,GRL,GRL
3080409,GRL,Greenland,GL.VG,GRL,GRL
3080410,GRL,Greenland,GL.VG,GRL,GRL
3080411,GRL,Greenland,GL.VG,GRL,GRL
3080412,GRL,Greenland,GL.VG,GRL,GRL
3080413,GRL,Greenland,GL.VG,GRL,GRL
3080414,GRL,Greenland,GL.VG,GRL,GRL
3080415,GRL,Greenland,GL.VG,GRL,GRL
3080416,GRL,Greenland,GL.VG,GRL,GRL
3080417,GRL,Greenland,GL.VG,GRL,GRL
3080418,GRL,Greenland,GL.VG,GRL,GRL
3080419,GRL,Greenland,GL.VG,GRL,GRL
3080420,GRL,Greenland,GL.VG,GRL,GRL
3080421,GRL,Greenland,GL.VG,GRL,GRL
3080422,GRL,Greenland,GL.VG,GRL,GRL
3080423,GRL,Greenland,GL.VG,GRL,GRL
3080424,GRL,Greenland,GL.VG,GRL,GRL
3080425,GRL,Greenland,GL.VG,GRL,GRL
3080426,GRL,Greenland,GL.VG,GRL,GRL
3080427,GRL,Greenland,GL.VG,GRL,GRL
3080428,GRL,Greenland,GL.VG,GRL,GRL
3080429,GRL,Greenland,GL.VG,GRL,GRL
3080430,GRL,Greenland,GL.VG,GRL,GRL
3080431,GRL,Greenland,GL.VG,GRL,GRL
3080432,GRL,Greenland,GL.VG,GRL,GRL
3080433,GRL,Greenland,GL.VG,GRL,GRL
3080434,GRL,Greenland,GL.VG,GRL,GRL
3080435,GRL,Greenland,GL.VG,GRL,GRL
3080436,GRL,Greenland,GL.VG,GRL,GRL
3080437,GRL,Greenland,GL.VG,GRL,GRL
3080438,GRL,Greenland,GL.VG,GRL,GRL
3080439,GRL,Greenland,GL.VG,GRL,GRL
3080440,GRL,Greenland,GL.VG,GRL,GRL
3080441,GRL,Greenland,GL.VG,GRL,GRL
3080442,GRL,Greenland,GL.VG,GRL,GRL
3080443,GRL,Greenland,GL.VG,GRL,GRL
3080444,GRL,Greenland,GL.VG,GRL,GRL
3080445,GRL,Greenland,GL.VG,GRL,GRL
3080446,GRL,Greenland,GL.VG,GRL,GRL
3080447,GRL,Greenland,GL.VG,GRL,GRL
3080448,GRL,Greenland,GL.VG,GRL,GRL
3080449,GRL,Greenland,GL.VG,GRL,GRL
3080450,GRL,Greenland,GL.VG,GRL,GRL
3080451,GRL,Greenland,GL.VG,GRL,GRL
3080452,GRL,Greenland,GL.VG,GRL,GRL
3080453,GRL,Greenland,GL.VG,GRL,GRL
3080454,GRL,Greenland,GL.VG,GRL,GRL
3080455,GRL,Greenland,GL.VG,GRL,GRL
3080456,GRL,Greenland,GL.VG,GRL,GRL
3080457,GRL,Greenland,GL.VG,GRL,GRL
3080458,GRL,Greenland,GL.VG,GRL,GRL
3080459,GRL,Greenland,GL.VG,GRL,GRL
3080460,GRL,Greenland,GL.VG,GRL,GRL
3080461,GRL,Greenland,GL.VG,GRL,GRL
3080462,GRL,Greenland,GL.VG,GRL,GRL
3080463,GRL,Greenland,GL.VG,GRL,GRL
3080464,GRL,Greenland,GL.VG,GRL,GRL
3080465,GRL,Greenland,GL.VG,GRL,GRL
3080466,GRL,Greenland,GL.VG,GRL,GRL
3080467,GRL,Greenland,GL.VG,GRL,GRL
3080468,GRL,Greenland,GL.VG,GRL,GRL
3080469,GRL,Greenland,GL.VG,GRL,GRL
3080470,GRL,Greenland,GL.VG,GRL,GRL
3080471,GRL,Greenland,GL.VG,GRL,GRL
3080472,GRL,Greenland,GL.VG,GRL,GRL
3080473,GRL,Greenland,GL.VG,GRL,GRL
3080474,GRL,Greenland,GL.VG,GRL,GRL
3080475,GRL,Greenland,GL.VG,GRL,GRL
3080476,GRL,Greenland,GL.VG,GRL,GRL
3080477,GRL,Greenland,GL.VG,GRL,GRL
3080478,GRL,Greenland,GL.VG,GRL,GRL
3080479,GRL,Greenland,GL.VG,GRL,GRL
3080480,GRL,Greenland,GL.VG,GRL,GRL
3080481,GRL,Greenland,GL.VG,GRL,GRL
3080482,GRL,Greenland,GL.VG,GRL,GRL
